"ID","date","endVZA","filename","Le","L","LX","LXG1","LXG2","DIFN","MTA_ell"
"LT41","20241011",10,"LT41_20241011.jpg",1.86,2.19,0.85,0.56,0.42,40.284,86
"LT41","20241011",20,"LT41_20241011.jpg",2.73,3.18,0.86,0.66,0.53,25.865,85
"LT41","20241011",30,"LT41_20241011.jpg",2.92,3.19,0.92,0.74,0.63,21.81,79
"LT41","20241011",40,"LT41_20241011.jpg",2.87,3.09,0.93,0.75,0.64,20.371,70
"LT41","20241011",50,"LT41_20241011.jpg",2.93,3.18,0.92,0.76,0.66,17.743,67
"LT41","20241011",60,"LT41_20241011.jpg",2.89,3.06,0.94,0.8,0.72,15.78,62
"LT41","20241011",70,"LT41_20241011.jpg",2.86,3.01,0.95,0.83,0.76,13.972,59
"LT41","20241011",80,"LT41_20241011.jpg",2.75,2.87,0.96,0.85,0.78,12.667,53
"LT41","20241011",90,"LT41_20241011.jpg",2.5,2.62,0.95,0.85,0.78,12.333,38
"LT44","20241011",10,"LT44_20241011.jpg",2.18,2.57,0.85,0.61,0.47,33.844,80
"LT44","20241011",20,"LT44_20241011.jpg",2.03,2.35,0.86,0.62,0.48,35.269,50
"LT44","20241011",30,"LT44_20241011.jpg",2,2.19,0.91,0.69,0.57,34.361,44
"LT44","20241011",40,"LT44_20241011.jpg",2.1,2.24,0.94,0.73,0.63,30.897,63
"LT44","20241011",50,"LT44_20241011.jpg",2.2,2.3,0.96,0.79,0.7,27.179,65
"LT44","20241011",60,"LT44_20241011.jpg",2.17,2.29,0.95,0.79,0.7,24.712,59
"LT44","20241011",70,"LT44_20241011.jpg",2.14,2.26,0.95,0.79,0.7,22.278,57
"LT44","20241011",80,"LT44_20241011.jpg",2.09,2.23,0.94,0.8,0.71,20.487,54
"LT44","20241011",90,"LT44_20241011.jpg",1.9,2.05,0.93,0.8,0.72,19.754,40
"LT53","20241011",10,"LT53_20241011.jpg",2.95,5.75,0.51,0.44,0.28,22.738,74
"LT53","20241011",20,"LT53_20241011.jpg",2.85,3.98,0.72,0.59,0.44,23.111,63
"LT53","20241011",30,"LT53_20241011.jpg",2.96,3.72,0.8,0.64,0.5,20.708,66
"LT53","20241011",40,"LT53_20241011.jpg",2.82,3.31,0.85,0.71,0.59,20.4,52
"LT53","20241011",50,"LT53_20241011.jpg",2.63,2.97,0.89,0.73,0.62,20.32,32
"LT53","20241011",60,"LT53_20241011.jpg",2.48,2.71,0.92,0.79,0.7,19.422,37
"LT53","20241011",70,"LT53_20241011.jpg",2.36,2.54,0.93,0.81,0.73,17.843,40
"LT53","20241011",80,"LT53_20241011.jpg",2.25,2.38,0.95,0.84,0.77,16.553,43
"LT53","20241011",90,"LT53_20241011.jpg",2.03,2.14,0.95,0.84,0.77,16.006,31
"LT52","20241011",10,"LT52_20241011.jpg",1.65,2.16,0.76,0.51,0.36,43.899,82
"LT52","20241011",20,"LT52_20241011.jpg",2.28,2.63,0.87,0.66,0.53,31.553,82
"LT52","20241011",30,"LT52_20241011.jpg",2.35,2.5,0.94,0.76,0.66,28.859,73
"LT52","20241011",40,"LT52_20241011.jpg",2.21,2.37,0.93,0.73,0.63,28.909,58
"LT52","20241011",50,"LT52_20241011.jpg",2.18,2.32,0.94,0.76,0.65,26.949,58
"LT52","20241011",60,"LT52_20241011.jpg",2.14,2.25,0.95,0.79,0.69,24.783,54
"LT52","20241011",70,"LT52_20241011.jpg",2.07,2.15,0.96,0.82,0.74,22.691,51
"LT52","20241011",80,"LT52_20241011.jpg",2.01,2.08,0.97,0.84,0.77,20.941,51
"LT52","20241011",90,"LT52_20241011.jpg",1.82,1.87,0.97,0.86,0.8,20.249,37
"LT51","20241011",10,"LT51_20241011.jpg",2.15,2.7,0.8,0.55,0.4,35.01,10
"LT51","20241011",20,"LT51_20241011.jpg",2.61,3.07,0.85,0.63,0.5,26.983,77
"LT51","20241011",30,"LT51_20241011.jpg",2.51,2.91,0.86,0.65,0.52,26.597,63
"LT51","20241011",40,"LT51_20241011.jpg",2.37,2.7,0.88,0.68,0.55,26.474,51
"LT51","20241011",50,"LT51_20241011.jpg",2.31,2.59,0.89,0.69,0.56,24.827,53
"LT51","20241011",60,"LT51_20241011.jpg",2.36,2.54,0.93,0.76,0.66,21.935,57
"LT51","20241011",70,"LT51_20241011.jpg",2.41,2.63,0.92,0.75,0.65,19.377,61
"LT51","20241011",80,"LT51_20241011.jpg",2.29,2.42,0.95,0.81,0.72,17.805,54
"LT51","20241011",90,"LT51_20241011.jpg",2.1,2.26,0.93,0.8,0.72,17.339,38
"LT54","20241011",10,"LT54_20241011.jpg",1.6,2.04,0.78,0.56,0.39,45.738,86
"LT54","20241011",20,"LT54_20241011.jpg",2.36,3.09,0.76,0.6,0.45,31.092,86
"LT54","20241011",30,"LT54_20241011.jpg",2.97,3.5,0.85,0.67,0.54,22.158,83
"LT54","20241011",40,"LT54_20241011.jpg",2.97,3.4,0.87,0.69,0.56,19.896,76
"LT54","20241011",50,"LT54_20241011.jpg",2.85,3.19,0.89,0.7,0.59,18.719,66
"LT54","20241011",60,"LT54_20241011.jpg",2.82,3.19,0.88,0.74,0.62,16.569,62
"LT54","20241011",70,"LT54_20241011.jpg",2.82,3.06,0.92,0.78,0.68,14.563,60
"LT54","20241011",80,"LT54_20241011.jpg",2.72,2.99,0.91,0.79,0.7,13.31,55
"LT54","20241011",90,"LT54_20241011.jpg",2.48,2.69,0.92,0.81,0.73,12.859,40
"LT63","20241011",10,"LT63_20241011.jpg",2.2,2.85,0.77,0.54,0.39,33.095,10
"LT63","20241011",20,"LT63_20241011.jpg",2.5,3.18,0.79,0.61,0.46,27.694,74
"LT63","20241011",30,"LT63_20241011.jpg",2.35,2.81,0.84,0.64,0.5,28.662,10
"LT63","20241011",40,"LT63_20241011.jpg",2.34,2.65,0.88,0.68,0.55,26.873,52
"LT63","20241011",50,"LT63_20241011.jpg",2.37,2.64,0.9,0.72,0.6,24.21,60
"LT63","20241011",60,"LT63_20241011.jpg",2.38,2.63,0.9,0.72,0.61,21.638,58
"LT63","20241011",70,"LT63_20241011.jpg",2.25,2.54,0.89,0.72,0.6,20.13,51
"LT63","20241011",80,"LT63_20241011.jpg",2.11,2.42,0.87,0.7,0.59,18.692,42
"LT63","20241011",90,"LT63_20241011.jpg",1.9,2.22,0.86,0.71,0.6,18.088,30
"LT62","20241011",10,"LT62_20241011.jpg",4.01,6.86,0.58,0.55,0.4,18.181,10
"LT62","20241011",20,"LT62_20241011.jpg",2.62,3.95,0.66,0.48,0.32,28.816,10
"LT62","20241011",30,"LT62_20241011.jpg",2.84,3.78,0.75,0.58,0.44,23.398,10
"LT62","20241011",40,"LT62_20241011.jpg",2.89,3.38,0.86,0.7,0.59,20.613,58
"LT62","20241011",50,"LT62_20241011.jpg",2.81,3.17,0.89,0.75,0.66,18.916,55
"LT62","20241011",60,"LT62_20241011.jpg",2.65,2.91,0.91,0.79,0.71,17.903,49
"LT62","20241011",70,"LT62_20241011.jpg",2.51,2.71,0.93,0.8,0.71,16.404,46
"LT62","20241011",80,"LT62_20241011.jpg",2.38,2.59,0.92,0.78,0.7,15.065,44
"LT62","20241011",90,"LT62_20241011.jpg",2.16,2.36,0.92,0.79,0.71,14.602,33
"LT61","20241011",10,"LT61_20241011.jpg",3.14,5.58,0.56,0.49,0.33,21.698,10
"LT61","20241011",20,"LT61_20241011.jpg",3.12,4.17,0.75,0.62,0.48,20.133,10
"LT61","20241011",30,"LT61_20241011.jpg",3.02,3.88,0.78,0.67,0.54,19.935,38
"LT61","20241011",40,"LT61_20241011.jpg",2.93,3.55,0.83,0.7,0.58,19.17,44
"LT61","20241011",50,"LT61_20241011.jpg",2.86,3.31,0.86,0.74,0.63,17.772,50
"LT61","20241011",60,"LT61_20241011.jpg",2.78,3.09,0.9,0.79,0.69,16.222,49
"LT61","20241011",70,"LT61_20241011.jpg",2.67,2.91,0.92,0.81,0.73,14.774,48
"LT61","20241011",80,"LT61_20241011.jpg",2.53,2.82,0.9,0.78,0.69,13.614,45
"LT61","20241011",90,"LT61_20241011.jpg",2.26,2.57,0.88,0.78,0.69,13.163,30
"LT64","20241011",10,"LT64_20241011.jpg",1.58,3.02,0.52,0.36,0.21,47.374,86
"LT64","20241011",20,"LT64_20241011.jpg",2.74,4.3,0.64,0.56,0.41,27.063,86
"LT64","20241011",30,"LT64_20241011.jpg",2.91,4.16,0.7,0.63,0.49,22.453,82
"LT64","20241011",40,"LT64_20241011.jpg",2.86,3.58,0.8,0.7,0.57,20.588,73
"LT64","20241011",50,"LT64_20241011.jpg",2.82,3.38,0.83,0.7,0.58,18.809,65
"LT64","20241011",60,"LT64_20241011.jpg",2.88,3.34,0.86,0.74,0.63,16.258,64
"LT64","20241011",70,"LT64_20241011.jpg",2.91,3.32,0.88,0.76,0.65,14.148,63
"LT64","20241011",80,"LT64_20241011.jpg",2.76,3.08,0.9,0.77,0.68,13.011,55
"LT64","20241011",90,"LT64_20241011.jpg",2.41,2.83,0.85,0.75,0.64,12.661,28
"LT12","20241015",10,"LT12_20241015.jpg",1.95,3.06,0.64,0.46,0.3,38.191,76
"LT12","20241015",20,"LT12_20241015.jpg",2.1,4.12,0.51,0.42,0.25,34.251,73
"LT12","20241015",30,"LT12_20241015.jpg",1.9,3.13,0.61,0.42,0.26,36.437,10
"LT12","20241015",40,"LT12_20241015.jpg",1.86,2.71,0.69,0.48,0.32,35.131,51
"LT12","20241015",50,"LT12_20241015.jpg",1.8,2.35,0.77,0.56,0.41,33.661,47
"LT12","20241015",60,"LT12_20241015.jpg",1.81,2.19,0.83,0.63,0.51,30.845,54
"LT12","20241015",70,"LT12_20241015.jpg",1.7,2,0.85,0.68,0.56,29.151,48
"LT12","20241015",80,"LT12_20241015.jpg",1.56,1.79,0.87,0.71,0.6,27.833,36
"LT12","20241015",90,"LT12_20241015.jpg",1.36,1.57,0.87,0.71,0.59,27.311,18
"LT13","20241015",10,"LT13_20241015.jpg",2.47,3.56,0.69,0.49,0.34,29.045,10
"LT13","20241015",20,"LT13_20241015.jpg",2.09,2.73,0.77,0.49,0.33,34.28,10
"LT13","20241015",30,"LT13_20241015.jpg",2.18,2.65,0.82,0.6,0.45,31.278,44
"LT13","20241015",40,"LT13_20241015.jpg",2.35,2.75,0.85,0.64,0.5,27.07,65
"LT13","20241015",50,"LT13_20241015.jpg",2.4,2.71,0.89,0.67,0.55,24.169,63
"LT13","20241015",60,"LT13_20241015.jpg",2.33,2.64,0.88,0.68,0.56,22.301,59
"LT13","20241015",70,"LT13_20241015.jpg",2.19,2.44,0.9,0.71,0.59,20.818,50
"LT13","20241015",80,"LT13_20241015.jpg",2.03,2.29,0.89,0.71,0.6,19.517,41
"LT13","20241015",90,"LT13_20241015.jpg",1.82,2.12,0.86,0.73,0.61,18.876,26
"LT11","20241015",10,"LT11_20241015.jpg",7.09,9.68,0.73,0.73,0.62,3.859,86
"LT11","20241015",20,"LT11_20241015.jpg",5.09,6.57,0.77,0.7,0.58,10.065,10
"LT11","20241015",30,"LT11_20241015.jpg",3.87,4.65,0.83,0.69,0.57,15.026,10
"LT11","20241015",40,"LT11_20241015.jpg",3.38,3.99,0.85,0.72,0.6,16.057,10
"LT11","20241015",50,"LT11_20241015.jpg",3.18,3.58,0.89,0.74,0.63,15.246,10
"LT11","20241015",60,"LT11_20241015.jpg",3.06,3.36,0.91,0.79,0.69,14.07,10
"LT11","20241015",70,"LT11_20241015.jpg",2.88,3.14,0.92,0.78,0.69,12.875,22
"LT11","20241015",80,"LT11_20241015.jpg",2.69,2.96,0.91,0.8,0.7,11.881,31
"LT11","20241015",90,"LT11_20241015.jpg",2.41,2.68,0.9,0.8,0.71,11.52,25
"LT14","20241015",10,"LT14_20241015.jpg",3.26,5.92,0.55,0.57,0.42,20.345,10
"LT14","20241015",20,"LT14_20241015.jpg",2.81,4.38,0.64,0.57,0.43,24.025,10
"LT14","20241015",30,"LT14_20241015.jpg",2.84,3.78,0.75,0.6,0.46,22.465,54
"LT14","20241015",40,"LT14_20241015.jpg",2.91,3.55,0.82,0.66,0.53,19.926,61
"LT14","20241015",50,"LT14_20241015.jpg",2.84,3.35,0.85,0.67,0.54,18.246,55
"LT14","20241015",60,"LT14_20241015.jpg",2.66,3.13,0.85,0.66,0.54,17.664,42
"LT14","20241015",70,"LT14_20241015.jpg",2.52,2.98,0.85,0.68,0.56,16.196,43
"LT14","20241015",80,"LT14_20241015.jpg",2.4,2.82,0.85,0.71,0.59,14.814,43
"LT14","20241015",90,"LT14_20241015.jpg",2.15,2.57,0.84,0.71,0.6,14.408,31
"LT22","20241015",10,"LT22_20241015.jpg",5.16,8.4,0.61,0.65,0.52,8.396,10
"LT22","20241015",20,"LT22_20241015.jpg",3.59,4.73,0.76,0.65,0.52,17.585,10
"LT22","20241015",30,"LT22_20241015.jpg",2.91,3.7,0.79,0.63,0.49,22.71,10
"LT22","20241015",40,"LT22_20241015.jpg",2.85,3.36,0.85,0.72,0.61,20.868,10
"LT22","20241015",50,"LT22_20241015.jpg",2.64,2.98,0.89,0.75,0.64,20.773,10
"LT22","20241015",60,"LT22_20241015.jpg",2.52,2.81,0.9,0.73,0.62,19.329,10
"LT22","20241015",70,"LT22_20241015.jpg",2.4,2.63,0.91,0.77,0.67,17.92,37
"LT22","20241015",80,"LT22_20241015.jpg",2.27,2.53,0.9,0.76,0.66,16.444,39
"LT22","20241015",90,"LT22_20241015.jpg",2.05,2.25,0.91,0.78,0.69,16.021,30
"LT23","20241015",10,"LT23_20241015.jpg",2.92,4.08,0.72,0.56,0.41,24.901,10
"LT23","20241015",20,"LT23_20241015.jpg",3.01,3.81,0.79,0.61,0.47,22.162,10
"LT23","20241015",30,"LT23_20241015.jpg",3.02,3.57,0.85,0.66,0.53,20.518,50
"LT23","20241015",40,"LT23_20241015.jpg",2.84,3.21,0.88,0.7,0.59,20.351,41
"LT23","20241015",50,"LT23_20241015.jpg",2.66,2.97,0.9,0.72,0.61,19.991,39
"LT23","20241015",60,"LT23_20241015.jpg",2.49,2.76,0.9,0.72,0.61,19.297,34
"LT23","20241015",70,"LT23_20241015.jpg",2.32,2.55,0.91,0.73,0.63,18.318,35
"LT23","20241015",80,"LT23_20241015.jpg",2.16,2.39,0.9,0.74,0.64,17.083,36
"LT23","20241015",90,"LT23_20241015.jpg",1.93,2.16,0.89,0.75,0.65,16.538,26
"LT24","20241015",10,"LT24_20241015.jpg",2.83,5.56,0.51,0.51,0.37,24.878,10
"LT24","20241015",20,"LT24_20241015.jpg",3.28,4.45,0.74,0.64,0.51,18.857,68
"LT24","20241015",30,"LT24_20241015.jpg",3.21,3.72,0.86,0.72,0.61,18.132,55
"LT24","20241015",40,"LT24_20241015.jpg",2.89,3.22,0.9,0.74,0.63,19.745,10
"LT24","20241015",50,"LT24_20241015.jpg",2.82,3.13,0.9,0.74,0.63,18.326,45
"LT24","20241015",60,"LT24_20241015.jpg",2.64,2.86,0.92,0.76,0.66,17.582,36
"LT24","20241015",70,"LT24_20241015.jpg",2.51,2.73,0.92,0.77,0.67,16.147,38
"LT24","20241015",80,"LT24_20241015.jpg",2.32,2.52,0.92,0.77,0.68,15.153,36
"LT24","20241015",90,"LT24_20241015.jpg",2.06,2.33,0.88,0.76,0.66,14.605,23
"LT21","20241015",10,"LT21_20241015.jpg",7.25,9.76,0.74,0.75,0.64,2.839,77
"LT21","20241015",20,"LT21_20241015.jpg",4.56,5.79,0.79,0.66,0.52,12.501,10
"LT21","20241015",30,"LT21_20241015.jpg",3.99,4.57,0.87,0.74,0.63,12.907,10
"LT21","20241015",40,"LT21_20241015.jpg",3.57,3.93,0.91,0.78,0.68,14.158,10
"LT21","20241015",50,"LT21_20241015.jpg",3.31,3.64,0.91,0.77,0.68,14.02,10
"LT21","20241015",60,"LT21_20241015.jpg",3.01,3.22,0.93,0.79,0.7,14.045,10
"LT21","20241015",70,"LT21_20241015.jpg",2.73,2.96,0.92,0.78,0.69,13.623,10
"LT21","20241015",80,"LT21_20241015.jpg",2.52,2.75,0.92,0.8,0.71,12.616,23
"LT21","20241015",90,"LT21_20241015.jpg",2.25,2.49,0.9,0.78,0.69,12.297,24
"LT32","20241015",10,"LT32_20241015.jpg",1.35,2.33,0.58,0.37,0.22,53.324,86
"LT32","20241015",20,"LT32_20241015.jpg",2.96,3.95,0.75,0.56,0.43,26.553,86
"LT32","20241015",30,"LT32_20241015.jpg",2.84,3.34,0.85,0.66,0.53,24.034,82
"LT32","20241015",40,"LT32_20241015.jpg",2.72,3.12,0.87,0.69,0.57,22.918,71
"LT32","20241015",50,"LT32_20241015.jpg",2.56,2.88,0.89,0.71,0.59,21.935,59
"LT32","20241015",60,"LT32_20241015.jpg",2.37,2.53,0.94,0.78,0.69,21.464,44
"LT32","20241015",70,"LT32_20241015.jpg",2.17,2.32,0.94,0.76,0.66,20.596,36
"LT32","20241015",80,"LT32_20241015.jpg",2.02,2.18,0.93,0.76,0.66,19.282,37
"LT32","20241015",90,"LT32_20241015.jpg",1.82,1.98,0.92,0.78,0.68,18.651,30
"LT33","20241015",10,"LT33_20241015.jpg",4.21,6.54,0.64,0.58,0.43,13.084,10
"LT33","20241015",20,"LT33_20241015.jpg",3.31,3.9,0.85,0.67,0.54,19.063,10
"LT33","20241015",30,"LT33_20241015.jpg",2.84,3.18,0.89,0.72,0.61,22.724,10
"LT33","20241015",40,"LT33_20241015.jpg",2.68,2.88,0.93,0.76,0.67,22.312,10
"LT33","20241015",50,"LT33_20241015.jpg",2.51,2.67,0.94,0.79,0.7,22.026,10
"LT33","20241015",60,"LT33_20241015.jpg",2.36,2.47,0.96,0.81,0.73,21.143,10
"LT33","20241015",70,"LT33_20241015.jpg",2.24,2.34,0.96,0.84,0.77,19.652,33
"LT33","20241015",80,"LT33_20241015.jpg",2.14,2.22,0.96,0.85,0.78,18.097,40
"LT33","20241015",90,"LT33_20241015.jpg",1.93,2.02,0.96,0.86,0.79,17.544,31
"LT31","20241015",10,"LT31_20241015.jpg",6.7,9.08,0.74,0.74,0.63,3.93,10
"LT31","20241015",20,"LT31_20241015.jpg",4.02,5.09,0.79,0.67,0.55,14.952,10
"LT31","20241015",30,"LT31_20241015.jpg",3.58,4.35,0.82,0.68,0.56,15.721,10
"LT31","20241015",40,"LT31_20241015.jpg",3.62,4.08,0.89,0.75,0.65,13.57,10
"LT31","20241015",50,"LT31_20241015.jpg",3.43,3.84,0.89,0.76,0.66,13.14,10
"LT31","20241015",60,"LT31_20241015.jpg",3.3,3.58,0.92,0.79,0.7,11.851,34
"LT31","20241015",70,"LT31_20241015.jpg",3.07,3.26,0.94,0.84,0.77,10.973,36
"LT31","20241015",80,"LT31_20241015.jpg",2.8,3.03,0.92,0.79,0.7,10.308,31
"LT31","20241015",90,"LT31_20241015.jpg",2.47,2.7,0.91,0.8,0.72,9.954,20
"LT34","20241015",10,"LT34_20241015.jpg",6.34,9.54,0.66,0.71,0.59,6.553,10
"LT34","20241015",20,"LT34_20241015.jpg",4.01,5.4,0.74,0.65,0.52,15.201,10
"LT34","20241015",30,"LT34_20241015.jpg",3.44,4.34,0.79,0.67,0.54,17.539,10
"LT34","20241015",40,"LT34_20241015.jpg",2.97,3.56,0.83,0.66,0.53,19.775,10
"LT34","20241015",50,"LT34_20241015.jpg",2.73,3.24,0.84,0.68,0.56,19.664,10
"LT34","20241015",60,"LT34_20241015.jpg",2.6,2.99,0.87,0.71,0.59,18.329,10
"LT34","20241015",70,"LT34_20241015.jpg",2.48,2.88,0.86,0.7,0.58,16.758,34
"LT34","20241015",80,"LT34_20241015.jpg",2.35,2.72,0.86,0.72,0.61,15.571,40
"LT34","20241015",90,"LT34_20241015.jpg",2.09,2.41,0.87,0.74,0.63,15.009,27
"LT42","20241015",10,"LT42_20241015.jpg",2.29,4.39,0.52,0.47,0.31,32.609,10
"LT42","20241015",20,"LT42_20241015.jpg",1.68,2.33,0.72,0.49,0.33,42.932,10
"LT42","20241015",30,"LT42_20241015.jpg",1.56,1.9,0.82,0.56,0.41,43.641,10
"LT42","20241015",40,"LT42_20241015.jpg",1.7,1.89,0.9,0.68,0.56,38.994,42
"LT42","20241015",50,"LT42_20241015.jpg",1.73,1.87,0.93,0.73,0.62,35.717,58
"LT42","20241015",60,"LT42_20241015.jpg",1.69,1.79,0.94,0.77,0.67,33.378,54
"LT42","20241015",70,"LT42_20241015.jpg",1.66,1.75,0.95,0.78,0.69,30.699,54
"LT42","20241015",80,"LT42_20241015.jpg",1.62,1.71,0.95,0.79,0.7,28.491,52
"LT42","20241015",90,"LT42_20241015.jpg",1.49,1.56,0.96,0.81,0.73,27.493,41
"LT43","20241015",10,"LT43_20241015.jpg",3.57,4.67,0.76,0.63,0.5,17.095,10
"LT43","20241015",20,"LT43_20241015.jpg",3.33,3.79,0.88,0.7,0.58,18.086,10
"LT43","20241015",30,"LT43_20241015.jpg",2.77,3.15,0.88,0.69,0.56,23.218,10
"LT43","20241015",40,"LT43_20241015.jpg",2.52,2.83,0.89,0.71,0.59,24.433,10
"LT43","20241015",50,"LT43_20241015.jpg",2.39,2.62,0.91,0.73,0.62,23.805,10
"LT43","20241015",60,"LT43_20241015.jpg",2.22,2.41,0.92,0.74,0.63,23.105,10
"LT43","20241015",70,"LT43_20241015.jpg",2.09,2.25,0.93,0.76,0.66,21.675,27
"LT43","20241015",80,"LT43_20241015.jpg",1.98,2.13,0.93,0.77,0.67,20.103,36
"LT43","20241015",90,"LT43_20241015.jpg",1.81,1.92,0.94,0.8,0.7,19.434,30
"LT41","20241015",10,"LT41_20241015.jpg",1.94,2.39,0.81,0.54,0.39,38.676,78
"LT41","20241015",20,"LT41_20241015.jpg",2.87,3.34,0.86,0.65,0.52,24.183,85
"LT41","20241015",30,"LT41_20241015.jpg",3.01,3.33,0.9,0.71,0.6,20.827,78
"LT41","20241015",40,"LT41_20241015.jpg",2.94,3.19,0.92,0.73,0.63,19.422,69
"LT41","20241015",50,"LT41_20241015.jpg",2.91,3.14,0.93,0.76,0.66,17.665,63
"LT41","20241015",60,"LT41_20241015.jpg",2.81,2.99,0.94,0.78,0.69,16.231,57
"LT41","20241015",70,"LT41_20241015.jpg",2.76,2.89,0.96,0.83,0.75,14.444,55
"LT41","20241015",80,"LT41_20241015.jpg",2.64,2.75,0.96,0.84,0.76,13.173,50
"LT41","20241015",90,"LT41_20241015.jpg",2.4,2.51,0.96,0.85,0.78,12.811,37
"LT44","20241015",10,"LT44_20241015.jpg",2.26,2.56,0.88,0.65,0.52,32.417,10
"LT44","20241015",20,"LT44_20241015.jpg",2.17,2.45,0.89,0.65,0.52,32.747,10
"LT44","20241015",30,"LT44_20241015.jpg",2.3,2.51,0.92,0.71,0.59,29.379,63
"LT44","20241015",40,"LT44_20241015.jpg",2.37,2.56,0.93,0.72,0.61,26.581,65
"LT44","20241015",50,"LT44_20241015.jpg",2.4,2.55,0.94,0.76,0.66,23.92,63
"LT44","20241015",60,"LT44_20241015.jpg",2.32,2.51,0.92,0.75,0.65,22.187,56
"LT44","20241015",70,"LT44_20241015.jpg",2.25,2.42,0.93,0.77,0.67,20.096,52
"LT44","20241015",80,"LT44_20241015.jpg",2.17,2.37,0.92,0.77,0.68,18.558,50
"LT44","20241015",90,"LT44_20241015.jpg",1.95,2.12,0.92,0.78,0.69,17.862,35
"LT52","20241015",10,"LT52_20241015.jpg",1.6,2.08,0.77,0.5,0.35,45.091,86
"LT52","20241015",20,"LT52_20241015.jpg",2.1,2.4,0.88,0.65,0.52,34.475,83
"LT52","20241015",30,"LT52_20241015.jpg",2.16,2.29,0.94,0.74,0.63,31.873,74
"LT52","20241015",40,"LT52_20241015.jpg",2.05,2.2,0.93,0.72,0.61,31.608,59
"LT52","20241015",50,"LT52_20241015.jpg",2.03,2.17,0.94,0.73,0.61,29.528,59
"LT52","20241015",60,"LT52_20241015.jpg",1.95,2.06,0.95,0.75,0.65,27.884,51
"LT52","20241015",70,"LT52_20241015.jpg",1.85,1.95,0.95,0.75,0.65,26.106,46
"LT52","20241015",80,"LT52_20241015.jpg",1.76,1.85,0.95,0.78,0.69,24.345,46
"LT52","20241015",90,"LT52_20241015.jpg",1.6,1.68,0.95,0.8,0.71,23.576,34
"LT53","20241015",10,"LT53_20241015.jpg",2.97,5.93,0.5,0.44,0.28,22.917,10
"LT53","20241015",20,"LT53_20241015.jpg",2.6,3.7,0.7,0.56,0.41,26.493,10
"LT53","20241015",30,"LT53_20241015.jpg",2.82,3.47,0.81,0.64,0.51,22.518,61
"LT53","20241015",40,"LT53_20241015.jpg",2.77,3.2,0.87,0.71,0.6,21.257,54
"LT53","20241015",50,"LT53_20241015.jpg",2.53,2.84,0.89,0.73,0.62,21.78,26
"LT53","20241015",60,"LT53_20241015.jpg",2.3,2.54,0.91,0.75,0.65,21.832,18
"LT53","20241015",70,"LT53_20241015.jpg",2.11,2.3,0.92,0.76,0.66,21.038,22
"LT53","20241015",80,"LT53_20241015.jpg",1.97,2.11,0.93,0.79,0.69,19.802,33
"LT53","20241015",90,"LT53_20241015.jpg",1.77,1.89,0.94,0.79,0.7,19.113,27
"LT51","20241015",10,"LT51_20241015.jpg",2.27,2.81,0.81,0.56,0.41,34.138,10
"LT51","20241015",20,"LT51_20241015.jpg",2.66,3.06,0.87,0.64,0.51,26.546,76
"LT51","20241015",30,"LT51_20241015.jpg",2.52,2.91,0.87,0.65,0.51,26.521,46
"LT51","20241015",40,"LT51_20241015.jpg",2.36,2.68,0.88,0.66,0.54,26.709,45
"LT51","20241015",50,"LT51_20241015.jpg",2.26,2.54,0.89,0.67,0.54,25.571,46
"LT51","20241015",60,"LT51_20241015.jpg",2.31,2.49,0.93,0.75,0.65,22.6,57
"LT51","20241015",70,"LT51_20241015.jpg",2.31,2.52,0.92,0.74,0.63,20.172,58
"LT51","20241015",80,"LT51_20241015.jpg",2.2,2.34,0.94,0.79,0.7,18.597,51
"LT51","20241015",90,"LT51_20241015.jpg",2.01,2.18,0.92,0.78,0.69,18.096,37
"LT54","20241015",10,"LT54_20241015.jpg",1.54,2.01,0.77,0.53,0.37,47.165,86
"LT54","20241015",20,"LT54_20241015.jpg",2.31,2.85,0.81,0.58,0.44,32.06,86
"LT54","20241015",30,"LT54_20241015.jpg",2.97,3.41,0.87,0.67,0.54,22.431,84
"LT54","20241015",40,"LT54_20241015.jpg",2.89,3.25,0.89,0.71,0.59,20.792,75
"LT54","20241015",50,"LT54_20241015.jpg",2.69,2.97,0.91,0.71,0.59,20.535,61
"LT54","20241015",60,"LT54_20241015.jpg",2.54,2.8,0.91,0.72,0.61,19.263,54
"LT54","20241015",70,"LT54_20241015.jpg",2.43,2.66,0.91,0.74,0.63,17.598,50
"LT54","20241015",80,"LT54_20241015.jpg",2.32,2.52,0.92,0.76,0.66,16.207,46
"LT54","20241015",90,"LT54_20241015.jpg",2.12,2.27,0.93,0.79,0.71,15.655,36
"LT62","20241015",10,"LT62_20241015.jpg",3.31,6.41,0.52,0.5,0.35,21.729,10
"LT62","20241015",20,"LT62_20241015.jpg",2.49,3.92,0.64,0.47,0.31,29.144,10
"LT62","20241015",30,"LT62_20241015.jpg",2.64,3.39,0.78,0.58,0.44,25.251,10
"LT62","20241015",40,"LT62_20241015.jpg",2.63,3.05,0.86,0.7,0.59,23.287,48
"LT62","20241015",50,"LT62_20241015.jpg",2.46,2.73,0.9,0.77,0.67,22.781,41
"LT62","20241015",60,"LT62_20241015.jpg",2.25,2.45,0.92,0.8,0.72,22.8,22
"LT62","20241015",70,"LT62_20241015.jpg",2.06,2.25,0.92,0.77,0.67,21.976,27
"LT62","20241015",80,"LT62_20241015.jpg",1.91,2.09,0.91,0.77,0.68,20.558,31
"LT62","20241015",90,"LT62_20241015.jpg",1.72,1.86,0.92,0.77,0.67,19.918,26
